coin,symbol,price,chain,1h,24h,24hVolume,fdv,numOfHolders,holderChange,lastAdded,url
Return of The King,ROK,$0.000102636516,ethereum,2.193759531663684,-7.366560543577649,"$1,754.40",?,-,-,8 days,https://www.coingecko.com//en/coins/return-of-the-king
Cerveza,CVZA,$0.000098842021,Tezos,1.2128080545701405,-6.273744017495934,$4.64,"$98,921.72",-,-,11 days,https://www.coingecko.com//en/coins/cerveza
NFTOPIA,NFTOPIA,$0.000085635875,Binance Smart Chain,0.45544333049243374,-4.447615797344586,$266.34,"$85,635.88",-,-,9 days,https://www.coingecko.com//en/coins/nftopia
StraitsX Indonesia Rupiah,XIDR,$0.000069763681,ethereum,0.2568031825181631,0.18088428024522316,"$712,179","$4,210,587",-,-,9 days,https://www.coingecko.com//en/coins/straitsx-indonesia-rupiah
Toshinori Inu,TOSHINORI,$0.000068792730,Binance Smart Chain,0.7701563887517823,-6.853903307116757,"$4,617.43",?,-,-,9 days,https://www.coingecko.com//en/coins/toshinori-inu
Metaverse Face,MEFA,$0.000067979548,Binance Smart Chain,-12.137279641633864,-54.81622203468414,"$265,507","$665,492",-,-,16 hours,https://www.coingecko.com//en/coins/metaverse-face
Solidray Finance,SRT,$0.000063530933,Binance Smart Chain,0.7453140647769133,-5.077495675009583,"$15,028.80",?,-,-,8 days,https://www.coingecko.com//en/coins/solidray-finance
MiniX,MNX,$0.000061022492,Binance Smart Chain,0.6157052197846086,-6.645333254713659,"$17,509.04","$610,481",-,-,1 day,https://www.coingecko.com//en/coins/minix
SPIN,SPIN,$0.000058296767,Binance Smart Chain,0.46685106149645783,-13.054757580095327,"$9,812.04",?,-,-,10 days,https://www.coingecko.com//en/coins/spin
UPFUND,UPT,$0.000052770942,Binance Smart Chain,-0.4447729451365985,-9.09033077837627,"$4,937.93",?,-,-,4 days,https://www.coingecko.com//en/coins/upfund
Bit Rides,RIDES,$0.000042453024,Binance Smart Chain,0.689419823764408,-19.29513328348276,"$23,441.12","$424,530",-,-,3 days,https://www.coingecko.com//en/coins/bit-rides
All Coins Yield Capital,ACYC,$0.000034340310,ethereum,-3.4477855839488534,-20.62729625971494,"$1,100,506",?,-,-,9 days,https://www.coingecko.com//en/coins/all-coins-yield-capital
EGOH Finance,EGOH,$0.000028180632,Binance Smart Chain,0.04787183952770592,-6.801261078193378,"$12,647.83",?,-,-,11 days,https://www.coingecko.com//en/coins/egoh-finance
Essence of Creation,EOC,$0.000027104443,Polygon POS,0.7298430709881846,4.881942291339785,"$134,511","$2,712,473",1762,0.06%,13 hours,https://www.coingecko.com//en/coins/essence-of-creation
Doge Raca,DOCA,$0.000025110693,Binance Smart Chain,1.4136163135550166,-9.81414719520296,"$34,109.38","$25,110,693",-,-,8 days,https://www.coingecko.com//en/coins/doge-raca
Keeshond,$KSH,$0.000024843169,Solana,0.301598971591513,-52.193623417435234,"$88,372.20","$223,722",-,-,1 day,https://www.coingecko.com//en/coins/keeshond
ElonFlokiInu,EFLOKI,$0.000024389565,Binance Smart Chain,0.7082788378120195,-37.628047600566596,"$76,518.22",?,-,-,9 days,https://www.coingecko.com//en/coins/elonflokiinu
SafeWhale,SWHAL,$0.000022416434,Binance Smart Chain,-1.4453761980284012,-15.393637868316645,"$13,450.42",?,-,-,10 days,https://www.coingecko.com//en/coins/safewhale
Multiverse Capital,MVC,$0.000022033489,Binance Smart Chain,2.9500042102380495,-19.320327699090818,"$215,185",?,-,-,8 days,https://www.coingecko.com//en/coins/multiverse-capital
NFTinder,NFTNDR,$0.000019241941,Binance Smart Chain,-0.15138319856677607,-10.713661729034312,"$20,849.10","$3,848,849",-,-,7 days,https://www.coingecko.com//en/coins/nftinder
ShibaGalaxy,SHIBGX,$0.000016649046,Binance Smart Chain,1.6409712224471598,-7.29580451204203,"$23,342.17",?,-,-,4 days,https://www.coingecko.com//en/coins/shibagalaxy
RobinHoodProtocol,XRHP,$0.000015457611,Binance Smart Chain,1.5596652120449968,-7.232348355438845,"$12,283.16","$1,545,761",-,-,11 days,https://www.coingecko.com//en/coins/robinhoodprotocol
MetaGaming,MTGM,$0.000014893272,Binance Smart Chain,0.9565614243531716,11.271999576675752,"$12,138.49","$1,489,327",-,-,7 days,https://www.coingecko.com//en/coins/metagaming
Simp,SIMP,$0.000014514496,Binance Smart Chain,19.437526668385225,8.593869924447583,"$95,998.16",?,-,-,10 days,https://www.coingecko.com//en/coins/simp
Dogelana,DLANA,$0.000011543982,Solana,-7.3580186992114465,-35.187480893979824,"$7,061.38",?,-,-,8 days,https://www.coingecko.com//en/coins/dogelana
Meta Monstas,MONSTA,$0.000009027733,Binance Smart Chain,2.7895914101881,-26.56845083072209,"$107,427","$899,358",-,-,1 day,https://www.coingecko.com//en/coins/meta-monstas
Big Brain Capital DAO,BBC DAO,$0.000008224075,ethereum,-7.570294615458257,-27.338183927496278,"$589,368","$8,224,075",-,-,9 days,https://www.coingecko.com//en/coins/big-brain-capital-dao
Atrollcity,PINE,$0.000007644843,Binance Smart Chain,0.8260580024986172,-18.989748784351907,"$17,646.19",?,-,-,4 days,https://www.coingecko.com//en/coins/atrollcity
Mew Inu,MEW,$0.000007040261,ethereum,-12.186423999102223,-48.26916198472053,"$37,595.77",?,-,-,1 day,https://www.coingecko.com//en/coins/mew-inu
DogeVille,DVILLE,$0.000006731650,Binance Smart Chain,0.7895880382177561,-7.055899555891687,"$8,756.56",?,-,-,11 days,https://www.coingecko.com//en/coins/dogeville
Foxboy,FBB,$0.000006528641,Binance Smart Chain,1.0525831541919815,-10.479559975530375,"$12,290.64",?,-,-,9 days,https://www.coingecko.com//en/coins/foxboy
SuperBNB.Finance,SPB,$0.000005871950,Binance Smart Chain,-4.97390449330253,-8.26801505542843,"$59,749.54",?,814,0.87%,10 hours,https://www.coingecko.com//en/coins/superbnb-finance
Grand Exchange,GP,$0.000005354779,Binance Smart Chain,0.8027515045536978,-0.2941665378148987,$427.59,?,-,-,10 days,https://www.coingecko.com//en/coins/grand-exchange
Burnt Cake,BCAKE,$0.000004446400,Binance Smart Chain,0.16274507885023964,-5.561359166141834,"$1,235.17",?,-,-,11 days,https://www.coingecko.com//en/coins/burnt-cake
MAGIC BNB,MBNB,$0.000004230824,Binance Smart Chain,1.3866801681755385,-12.061686886346216,"$90,424.83",?,-,-,5 days,https://www.coingecko.com//en/coins/magic-bnb
Shilly Bar,SHBAR,$0.000004110191,Binance Smart Chain,0.31700211707315346,8.07509404499656,"$51,436.42",?,-,-,11 days,https://www.coingecko.com//en/coins/shilly-bar
ConeGame,CONEGAME,$0.000003607880,Binance Smart Chain,0.8769416048848266,-8.103239743930251,"$5,889.91","$3,607,880,146,658",-,-,3 days,https://www.coingecko.com//en/coins/conegame
Pizza NFT,$PIZZA,$0.000003594199,Binance Smart Chain,0.3319100723453971,1.6149839140118312,"$92,334.06","$539,253",-,-,18 hours,https://www.coingecko.com//en/coins/pizza-nft
Capital Aggregator Token,CAT,$0.000003296430,ethereum,5.111350530689057,-20.030006955457488,"$166,364","$3,296,430",-,-,11 days,https://www.coingecko.com//en/coins/capital-aggregator-token
Christmas BNB,XMASBNB,$0.000002782875,Binance Smart Chain,8.398961793171743,-29.561762694949778,"$86,065.00","$473,197",-,-,3 days,https://www.coingecko.com//en/coins/christmas-bnb
No Bull,NB,$0.000002755650,ethereum,1.7174416836711535,-1.6229014965617634,"$19,507.69","$2,755,650",-,-,18 hours,https://www.coingecko.com//en/coins/no-bull
AggregatedFinance,AGFI,$0.000002661198,ethereum,3.2721922241042227,13.093723314199925,"$167,606","$2,661,198",-,-,10 days,https://www.coingecko.com//en/coins/aggregatedfinance
LittleGhosts Ectoplasm,ECTO,$0.000002364885,Binance Smart Chain,?,-1.659370292549904,"$1,055.09",?,-,-,1 day,https://www.coingecko.com//en/coins/littleghosts-ectoplasm
BabyFrog,BABYFROG,$0.000002281187,Binance Smart Chain,0.9774727271389363,-16.864558640553557,"$18,626.15","$228,119",-,-,3 days,https://www.coingecko.com//en/coins/babyfrog
Income Island,INCOME,$0.000002041525,Binance Smart Chain,0.9816119528132602,2.025463402296135,"$2,081.61","$2,041,525",-,-,9 days,https://www.coingecko.com//en/coins/income-island
RatRace,RATRACE,$0.000001863969,ethereum,1.0340790289761235,-28.16133181356106,"$521,679","$1,863,969",-,-,23 hours,https://www.coingecko.com//en/coins/ratrace
Ohm Inu DAO,AVOHMINU,$0.000001410484,Avalanche,1.778255797518355,-9.913799001882886,"$2,045.30","$705,242",-,-,8 days,https://www.coingecko.com//en/coins/ohm-inu-dao
Let's Go Farming,LGF,$0.000001380712,ethereum,0.826933205639506,-30.08924822910503,"$22,782.68","$1,380,712",-,-,1 day,https://www.coingecko.com//en/coins/lets-go-farming
PolyFLOKI,POKI,$0.000001351384,Binance Smart Chain,-6.944337093351035,-39.23124071326324,"$321,506","$1,351,384",1037,-0.48%,15 hours,https://www.coingecko.com//en/coins/polyfloki
WAGMI Game,WAGMI,$0.000001292216,ethereum,-4.239689993841244,-23.016485745042996,"$47,995.72","$1,292,216",-,-,8 days,https://www.coingecko.com//en/coins/wagmi-game
AstroDonkey,DKNY,$0.000001214788,Binance Smart Chain,0.7436881154575115,-7.163135262723247,"$5,219.31",?,-,-,3 days,https://www.coingecko.com//en/coins/astrodonkey
Party Hat,PHAT,$0.000001203251,Harmony Shard 0,0.7723183163411104,-5.091918857332098,"$27,972,243","$120,208",-,-,9 days,https://www.coingecko.com//en/coins/party-hat
Shinomics,SHIN,$0.000000949154,Binance Smart Chain,-1.4566844358175126,15.399933801695337,"$13,846.52",?,-,-,6 days,https://www.coingecko.com//en/coins/shinomics
AngryFloki,$AFLOKI,$0.000000864713,Binance Smart Chain,1.8530945298033397,-24.522952377947348,"$124,768","$864,713",-,-,8 days,https://www.coingecko.com//en/coins/angryfloki
WETA VR,WETA,$0.000000851474,Binance Smart Chain,0.8685198304059376,-8.14719311240797,"$3,797.57",?,-,-,10 days,https://www.coingecko.com//en/coins/weta-vr
Alpha Brain Capital,ABC,$0.000000624498,ethereum,9.790379879022963,-47.58381229968383,"$213,134","$624,498",-,-,1 day,https://www.coingecko.com//en/coins/alpha-brain-capital
Hayfever,HAY,$0.000000563992,ethereum,1.7808564262329358,-21.028836603769264,"$19,181.72",?,-,-,9 days,https://www.coingecko.com//en/coins/hayfever
AscensionArcade,AAT,$0.000000547816,Binance Smart Chain,0.6758584708656606,-6.286284566184996,"$4,548.03",?,-,-,11 days,https://www.coingecko.com//en/coins/ascensionarcade
Shibana,BANA,$0.000000530928,Solana,-0.1767420298363957,-13.976047138010536,"$2,905.95","$530,928",-,-,4 days,https://www.coingecko.com//en/coins/shibana
Dice Inu,DICE,$0.000000487004,Binance Smart Chain,0.803714652965505,-10.963719699831683,"$1,907.41","$49,198.65",-,-,10 days,https://www.coingecko.com//en/coins/dice-inu
ElonsPets,ELP,$0.000000468274,ethereum,-5.153326387623926,-29.68949924681203,"$30,220.98","$468,274",-,-,10 days,https://www.coingecko.com//en/coins/elonspets
DiamondShiba,DS$,$0.000000456066,Binance Smart Chain,0.8240987385770899,-7.17520456324298,$695.05,"$45,606.62",-,-,8 days,https://www.coingecko.com//en/coins/diamondshiba
Ask Me Anything,AMA,$0.000000403638,ethereum,1.8277198358059192,-12.23784071310458,"$637,617",?,-,-,16 hours,https://www.coingecko.com//en/coins/ask-me-anything
Vari-Stable Capital,VSC,$0.000000387910,ethereum,1.8181321369077925,-6.038667557429219,$611.42,"$387,910",-,-,11 days,https://www.coingecko.com//en/coins/vari-stable-capital
TTOKEN,TTOKEN,$0.000000227285,Binance Smart Chain,0.5223984111012382,-8.44371248581795,$519.72,?,-,-,10 days,https://www.coingecko.com//en/coins/ttoken
On Chain Capital,OCC,$0.000000182681,ethereum,-7.760439483616582,24.648622342860108,"$118,020","$182,681",-,-,1 day,https://www.coingecko.com//en/coins/on-chain-capital
WallStreetNinja,WSN,$0.000000092707,Binance Smart Chain,0.3479258385267062,-6.5143866566828565,"$1,567,329","$91,827,170",-,-,1 day,https://www.coingecko.com//en/coins/wallstreetninja
Defender of Doge,DOD,$0.000000070128,Binance Smart Chain,-0.30301349918319914,-12.631938111341897,"$16,758.14",?,-,-,6 days,https://www.coingecko.com//en/coins/defender-of-doge
Fetch Inu,FINU,$0.000000055901,ethereum,0.8594778605747441,-53.2114650347339,"$121,278",?,-,-,1 day,https://www.coingecko.com//en/coins/fetch-inu
PumpETH,PETH,$0.000000054912,Binance Smart Chain,12.858303260268752,10474.6653523686,"$101,149",?,-,-,9 days,https://www.coingecko.com//en/coins/pumpeth
MiniBTC,MINIBTC,$0.000000048194,Binance Smart Chain,0.8218304761664781,8.132657848453553,"$63,190.95",?,8473,0.05%,14 hours,https://www.coingecko.com//en/coins/minibtc
Slushie Capital,SLUSH,$0.000000047721,Avalanche,1.904958932555519,-3.585303220156256,$294.86,"$47,252.21",-,-,9 days,https://www.coingecko.com//en/coins/slushie-capital
Creator Protocol,CRE,$0.000000038850,Binance Smart Chain,-0.8016196861662457,-6.023444572060788,"$2,513.53","$7,773,236",-,-,9 days,https://www.coingecko.com//en/coins/creator-protocol
Council of Apes,COAPE,$0.000000033902,Binance Smart Chain,1.3216129433432267,-7.632622713746312,"$72,882.40","$33,911,007",-,-,16 hours,https://www.coingecko.com//en/coins/council-of-apes
Big Fund Capital DAO,BFC,$0.000000032831,Avalanche,1.528488482144332,-8.522525843342276,$585.54,"$32,831.48",-,-,8 days,https://www.coingecko.com//en/coins/big-fund-capital-dao
TravGoPV,TPV,$0.000000023807,Binance Smart Chain,1.5672642341023075,-4.802412730035006,"$40,740.72","$2,380,702",-,-,4 days,https://www.coingecko.com//en/coins/travgopv
Coxswap,COX,$0.000000023432,Binance Smart Chain,0.642822800664929,-0.6427769729166267,"$299,241","$2,343,202",-,-,7 days,https://www.coingecko.com//en/coins/coxswap
4JNET,4JNET,$0.000000019732,Binance Smart Chain,6.696344829811284,-21.109982957974534,"$1,793,380","$19,620,992",-,-,8 days,https://www.coingecko.com//en/coins/4jnet
Rocky Inu,ROCKY,$0.000000016334,Binance Smart Chain,0.7508806763580073,-4.616112514017943,"$21,114.02","$16,357,744",-,-,10 days,https://www.coingecko.com//en/coins/rocky-inu
Howlx,HWXT,$0.000000010487,Binance Smart Chain,-4.8950636183428164,114.88534118010858,"$180,027","$1,048,738",-,-,21 hours,https://www.coingecko.com//en/coins/howlx
Floshin,FLOSHIN,$0.000000009016,Binance Smart Chain,1.6014070218543124,-32.326245542657865,"$194,949","$9,015,624",-,-,4 days,https://www.coingecko.com//en/coins/floshin
MetaShiba BSC,METASHIBA,$0.000000007351,Binance Smart Chain,0.825462848716756,-3.102166136616476,$320.56,?,-,-,10 days,https://www.coingecko.com//en/coins/metashiba-bsc
Kounotori,KTO,$0.000000006397,ethereum,1.7174416836711424,-6.251123044464232,"$467,547",?,-,-,4 days,https://www.coingecko.com//en/coins/kounotori
DOGEDI,DOGEDI,$0.000000005925,Binance Smart Chain,0.07351707533470613,-5.2704981181587005,"$1,275,085","$5,835,343",-,-,1 day,https://www.coingecko.com//en/coins/dogedi
Rematic EGC,RMTX,$0.000000005758,Binance Smart Chain,2.6543154047765127,-0.9870784181077582,"$109,301","$5,747,148",-,-,4 days,https://www.coingecko.com//en/coins/rematic-egc
Dart Inu,DART,$0.000000005650,Binance Smart Chain,0.24129243540855339,-13.042753648306324,"$3,767.22","$565,262",-,-,11 days,https://www.coingecko.com//en/coins/dart-inu
MetaMatrix,MTX,$0.000000004923,Binance Smart Chain,-4.414457887062202,68.93844962601753,"$2,205,710","$4,922,904",-,-,1 day,https://www.coingecko.com//en/coins/metamatrix
LittleBabyDoge,LBD,$0.000000004420,Binance Smart Chain,0.9501522138006044,-16.060103816526883,"$102,061","$4,409,903",-,-,10 days,https://www.coingecko.com//en/coins/littlebabydoge
Glow,GLOW,$0.000000003730,Binance Smart Chain,0.7762470576987616,-5.7018200184486245,"$48,840.08","$3,730,479",-,-,1 day,https://www.coingecko.com//en/coins/glow
Meta Musk,META,$0.000000003402,Binance Smart Chain,-9.385897840773309,-32.77317935418913,"$182,921",?,-,-,10 days,https://www.coingecko.com//en/coins/meta-musk
Yooshiba Inu,YSHIBAINU,$0.000000003003,Binance Smart Chain,1.5001830174964708,1.4012799557108095,"$73,602.04","$3,003,067",-,-,7 days,https://www.coingecko.com//en/coins/yooshiba-inu
Chicken Zilla,CHKN,$0.000000002854,Binance Smart Chain,-1.2727940412468963,-54.75269255160132,"$40,084.76",?,-,-,10 days,https://www.coingecko.com//en/coins/chicken-zilla
HODL Vault,HVLT,$0.000000002672,Binance Smart Chain,-8.153021815142775,-33.11186463466201,"$110,323","$2,671,783",-,-,2 days,https://www.coingecko.com//en/coins/hodl-vault
Doge Rise Up,DOGERISEUP,$0.000000002579,Binance Smart Chain,0.8249340901876981,3.7536244494391102,"$1,064,919",?,-,-,6 days,https://www.coingecko.com//en/coins/doge-rise-up
SafePlus,$SPLUS,$0.000000002529,Binance Smart Chain,1.4876274881381928,-5.694751388633422,"$23,311.11",?,-,-,2 days,https://www.coingecko.com//en/coins/safeplus
Metagalaxy Land,MEGALAND,$0.000000002373,Binance Smart Chain,0.8457232918182668,-4.4044534477297965,"$376,847","$3,259,370",-,-,11 days,https://www.coingecko.com//en/coins/metagalaxy-land
Xeebster,XEEB,$0.000000002240,Binance Smart Chain,1.0252771174696034,-9.68465166647922,"$29,424.17","$2,236,632",-,-,8 days,https://www.coingecko.com//en/coins/xeebster
Shiba Games,SHIBAGAMES,$0.000000001717,Binance Smart Chain,1.1137516052967495,-4.770457409777558,"$3,152.08",?,-,-,9 days,https://www.coingecko.com//en/coins/shiba-games
Sriracha Inu,SRIRACHA,$0.000000001619,Binance Smart Chain,0.7513633823244351,-0.7241127123350626,"$10,167.75",?,-,-,9 days,https://www.coingecko.com//en/coins/sriracha-inu
Babywakandainu,BABYWKD,$0.000000001601,Binance Smart Chain,-0.7784055417015033,-6.73279996278004,"$239,876",?,-,-,11 days,https://www.coingecko.com//en/coins/babywakandainu
MoonWay,MOONWAY,$0.000000001507,Binance Smart Chain,5.979068362034181,-9.75360678072357,"$7,510.81",?,-,-,9 days,https://www.coingecko.com//en/coins/moonway
VIP Token,VIP,$0.000000001470,Binance Smart Chain,0.8262349254464695,-3.217212552000945,$613.68,"$1,469,716",-,-,11 days,https://www.coingecko.com//en/coins/vip-token
MetaSafeMoon,METASFM,$0.000000001408,Binance Smart Chain,1.8659865314001223,-3.8838340692217463,"$152,351",?,-,-,4 days,https://www.coingecko.com//en/coins/metasafemoon
WEN LAMBO,LAMBO,$0.000000001328,ethereum,?,-1.3738983192745882,$0.000000000000,?,-,-,1 day,https://www.coingecko.com//en/coins/wen-lambo
Ajeverse,AJE,$0.000000001249,Binance Smart Chain,1.4085124815395837,-16.05998732458343,"$51,520.12","$1,249,798",-,-,3 days,https://www.coingecko.com//en/coins/ajeverse
First Eleven,F11,$0.000000001178,ethereum,3.0633159789036752,-14.159505153967192,"$112,155","$2,356,905",-,-,2 days,https://www.coingecko.com//en/coins/first-eleven
Blue Gold,BLG,$0.000000001158,Binance Smart Chain,-0.4078603389419109,-50.596330544718256,"$197,471","$1,158,303",-,-,3 days,https://www.coingecko.com//en/coins/blue-gold
Micro Santa Coin,MICROSANTA,$0.000000001146,Binance Smart Chain,1.7160011080523778,-0.7465769880223619,"$270,793","$1,146,093",1446,1.05%,15 hours,https://www.coingecko.com//en/coins/micro-santa-coin
MandoX,MANDOX,$0.000000000804,ethereum,3.2173209638905993,12.72459913540004,"$326,479","$40,211,242",-,-,11 days,https://www.coingecko.com//en/coins/mandox
Studio Shibli,SHIBLI,$0.000000000591,ethereum,0.8593008792944526,-24.362419503672285,"$26,503.43",?,-,-,8 days,https://www.coingecko.com//en/coins/studio-shibli
Rocket Zilla,ROZ,$0.000000000541,Binance Smart Chain,0.8296792916383484,-3.5498140792925876,$307.48,?,-,-,10 days,https://www.coingecko.com//en/coins/rocket-zilla
AvaPay,AVAPAY,$0.000000000334,Avalanche,1.142225759100459,-30.070331819956664,"$22,969.13","$334,080",-,-,7 days,https://www.coingecko.com//en/coins/avapay
Kiradoge,KIRADOGE,$0.000000000298,Binance Smart Chain,0.8027515045526438,-3.027818201994236,"$1,368.44",?,-,-,8 days,https://www.coingecko.com//en/coins/kiradoge
PowerZilla,POWERZILLA,$0.000000000185,Binance Smart Chain,0.8224068523620494,-7.737211894561858,"$2,566.08",?,-,-,10 days,https://www.coingecko.com//en/coins/powerzilla
Yoi Shiba Inu,YOSI,$0.000000000174,Binance Smart Chain,0.8175349753400066,6.359269454605024,$838.76,?,-,-,2 days,https://www.coingecko.com//en/coins/yoi-shiba-inu
ToxicGameNft,TXC,$0.000000000136,Binance Smart Chain,0.7584717487798718,-7.667272968909112,"$1,416.64",?,-,-,11 days,https://www.coingecko.com//en/coins/toxicgamenft
Shiba Dragon,SHIBAD,$0.000000000116,Binance Smart Chain,0.2892237500467172,-4.887127056197313,"$3,503.31",?,-,-,9 days,https://www.coingecko.com//en/coins/shiba-dragon
Aurora token,AURORA,$0.000000000116,Binance Smart Chain,1.318169252894899,-2.7861030037430226,"$8,637.40",?,-,-,6 days,https://www.coingecko.com//en/coins/aurora-token
Punk Shiba,PUNKS,$0.000000000106,Binance Smart Chain,0.16092075155527089,-3.2487207650870995,$253.10,?,-,-,10 days,https://www.coingecko.com//en/coins/punk-shiba
ImpactXP,IMPACTXP,$0.000000000059,ethereum,-1.874491784783705,24.078104393401585,"$736,391",?,-,-,9 days,https://www.coingecko.com//en/coins/impactxp
Talkado,TALK,$0.000000000047,Binance Smart Chain,14.246240607052279,-36.94794078729329,"$155,668","$4,664,349",-,-,11 days,https://www.coingecko.com//en/coins/talkado
Hodl ETH,HETH,$0.000000000044,Binance Smart Chain,0.8316386640039364,-9.111276775370088,"$1,081.95",?,-,-,9 days,https://www.coingecko.com//en/coins/hodl-eth
MetaZoon Token,MEZ,$0.000000000030,Binance Smart Chain,1.5417253042428771,-24.761027273907448,"$109,443",?,-,-,17 hours,https://www.coingecko.com//en/coins/metazoon-token
Naraka,NT,$0.000000000028,ethereum,3.106654767202267,-45.7892081003065,"$164,736",?,-,-,9 days,https://www.coingecko.com//en/coins/naraka
GamingShiba,GAMINGSHIBA,$0.000000000019,Binance Smart Chain,0.8371510414064117,-11.968606213955777,"$29,795.07",?,-,-,8 days,https://www.coingecko.com//en/coins/gamingshiba
Ava MIM,AVAMIM,$0.000000000015,Avalanche,1.8836815404545921,-25.083593635324736,$698.62,"$14,695.59",-,-,4 days,https://www.coingecko.com//en/coins/ava-mim
Metagochi,MGCHI,$0.000000000007,ethereum,4.600679186860749,4.600679186860749,"$4,129,749","$6,805,760",1587,2.52%,1 hour,https://www.coingecko.com//en/coins/metagochi
FireFlame Inu,FIRE,$0.000000000002,Binance Smart Chain,0.743286285298948,-8.992438722377011,"$26,098.47",?,-,-,8 days,https://www.coingecko.com//en/coins/fireflame-inu
Rammus,RAMMUS,$0.000000000000,ethereum,0.9531081182888566,14.946313462479496,"$4,406.36","$70,739.07",-,-,9 days,https://www.coingecko.com//en/coins/rammus
Son of Doge,SOD,$0.000000000000,Binance Smart Chain,14.625029374615838,1.3606427801256136,"$1,868,724","$7,773,579",-,-,4 days,https://www.coingecko.com//en/coins/son-of-doge
Angel Inu,ANGEL,$0.000000000000,ethereum,0.393766355591577,-10.807424485009495,"$6,825.58","$285,904",-,-,10 days,https://www.coingecko.com//en/coins/angel-inu
Planet Inu,PLANETINU,$0.000000000000,ethereum,0.8816776528642597,-8.901770284410029,"$10,089.76","$199,453",-,-,10 days,https://www.coingecko.com//en/coins/planet-inu
